Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2026-03-06,ARKG,28.120001,29.396337,29.701,30.2168,30.1144,27.5637,No,-0.043418,No,-0.053231,No,-0.069392,No,-0.066227,Yes,0.020182
2026-03-09,ARKG,28.809999,29.340495,29.573667,30.1902,30.0997,27.5984,No,-0.018081,No,-0.025823,No,-0.045717,No,-0.042848,Yes,0.043901
2026-03-10,ARKG,27.93,29.206162,29.422,30.1452,30.0739,27.6345,No,-0.043695,No,-0.05071,No,-0.073484,No,-0.071288,Yes,0.010693
2026-03-11,ARKG,27.67,29.059861,29.263667,30.1052,30.0279,27.66875,No,-0.047828,No,-0.054459,No,-0.08089,No,-0.078524,Yes,4.5e-05
2026-03-12,ARKG,26.17,28.784636,29.086667,30.0442,29.9688,27.695,No,-0.090834,No,-0.100275,No,-0.12895,No,-0.126758,No,-0.055064
2026-03-13,ARKG,26.360001,28.553718,28.920333,29.9914,29.9224,27.71915,No,-0.076828,No,-0.088531,No,-0.121081,No,-0.119055,No,-0.049033
2026-03-16,ARKG,26.549999,28.362888,28.791,29.943,29.8519,27.7464,No,-0.063918,No,-0.077837,No,-0.113315,No,-0.110609,No,-0.043119
2026-03-17,ARKG,27.200001,28.252137,28.677,29.9034,29.7973,27.7773,No,-0.037241,No,-0.051505,No,-0.090404,No,-0.087166,No,-0.020783
2026-03-18,ARKG,26.34,28.070029,28.544333,29.8306,29.755,27.8044,No,-0.061633,No,-0.077225,No,-0.117014,No,-0.114771,No,-0.052668
2026-03-19,ARKG,26.700001,27.93955,28.461667,29.7346,29.7082,27.8297,No,-0.044365,No,-0.061896,No,-0.102056,No,-0.101258,No,-0.040593
2026-03-20,ARKG,26.049999,27.759593,28.413667,29.6138,29.6499,27.84935,No,-0.061586,No,-0.083188,No,-0.120343,No,-0.121414,No,-0.06461
2026-03-23,ARKG,26.629999,27.652012,28.341667,29.5282,29.6046,27.86945,No,-0.03696,No,-0.060394,No,-0.09815,No,-0.100478,No,-0.044473
2026-03-24,ARKG,26.635,27.555154,28.260167,29.4499,29.56645,27.891325,No,-0.033393,No,-0.057507,No,-0.095583,No,-0.099148,No,-0.045044
2026-03-25,ARKG,26.860001,27.488949,28.1845,29.3511,29.53535,27.909225,No,-0.02288,No,-0.046994,No,-0.084872,No,-0.090581,No,-0.037594
2026-03-26,ARKG,26.51,27.395716,28.110167,29.2421,29.50255,27.922825,No,-0.03233,No,-0.056925,No,-0.09343,No,-0.101434,No,-0.050597
2026-03-27,ARKG,25.01,27.168505,28.0155,29.0917,29.44135,27.926775,No,-0.079449,No,-0.10728,No,-0.140305,No,-0.150514,No,-0.104444
2026-03-30,ARKG,24.82,26.944838,27.8975,28.9469,29.38295,27.929525,No,-0.078859,No,-0.110315,No,-0.142568,No,-0.155292,No,-0.111335
2026-03-31,ARKG,26.42,26.894853,27.813833,28.8389,29.35215,27.943375,No,-0.017656,No,-0.050113,No,-0.083876,No,-0.099896,No,-0.054516
2026-04-01,ARKG,27.09,26.913438,27.728167,28.7485,29.32565,27.961475,Yes,0.00656,No,-0.023015,No,-0.05769,No,-0.076235,No,-0.031167
2026-04-02,ARKG,27.360001,26.955968,27.6445,28.6477,29.31565,27.978675,Yes,0.014989,No,-0.010291,No,-0.044949,No,-0.06671,No,-0.022112
2026-04-06,ARKG,27.26,26.984924,27.592833,28.5081,29.30795,27.996625,Yes,0.010194,No,-0.012062,No,-0.043781,No,-0.069877,No,-0.026311
2026-04-07,ARKG,27.16,27.001598,27.5405,28.3987,29.29445,28.011675,Yes,0.005866,No,-0.013816,No,-0.043618,No,-0.072862,No,-0.030404
2026-04-08,ARKG,27.809999,27.078588,27.483833,28.3053,29.28445,28.031725,Yes,0.027011,Yes,0.011868,No,-0.017499,No,-0.050349,No,-0.00791
2026-04-09,ARKG,27.07,27.07777,27.4115,28.1983,29.27215,28.049175,No,-0.000287,No,-0.012458,No,-0.040013,No,-0.07523,No,-0.034909
2026-04-10,ARKG,26.68,27.039887,27.282167,28.1023,29.26855,28.061925,No,-0.013309,No,-0.022072,No,-0.050612,No,-0.088441,No,-0.049246
2026-04-13,ARKG,27.9,27.121803,27.212833,28.0333,29.27865,28.080175,Yes,0.028693,Yes,0.025252,No,-0.004755,No,-0.047087,No,-0.006416
2026-04-14,ARKG,29.299999,27.32925,27.1925,28.0107,29.30295,28.103875,Yes,0.072111,Yes,0.077503,Yes,0.046029,No,-0.000101,Yes,0.042561
2026-04-15,ARKG,29.940001,27.577893,27.2215,27.9971,29.33385,28.132075,Yes,0.085652,Yes,0.099866,Yes,0.069396,Yes,0.020664,Yes,0.064266
2026-04-16,ARKG,29.84,27.793332,27.2325,27.9875,29.35965,28.159525,Yes,0.073639,Yes,0.09575,Yes,0.06619,Yes,0.016361,Yes,0.059677
2026-04-17,ARKG,30.790001,28.078729,27.2995,28.0197,29.39545,28.192625,Yes,0.09656,Yes,0.12786,Yes,0.09887,Yes,0.047441,Yes,0.09213
2026-04-20,ARKG,31.24,28.379802,27.4035,28.0947,29.41765,28.222975,Yes,0.100783,Yes,0.14,Yes,0.111953,Yes,0.061947,Yes,0.1069
2026-04-21,ARKG,30.709999,28.601726,27.466833,28.1331,29.42085,28.249575,Yes,0.073711,Yes,0.118076,Yes,0.091597,Yes,0.043818,Yes,0.087096
2026-04-22,ARKG,30.879999,28.818704,27.565167,28.1691,29.41825,28.282225,Yes,0.071526,Yes,0.120254,Yes,0.096237,Yes,0.049689,Yes,0.091852
2026-04-23,ARKG,29.799999,28.912161,27.636167,28.1825,29.40765,28.305775,Yes,0.030708,Yes,0.078297,Yes,0.057394,Yes,0.013342,Yes,0.052789
2026-04-24,ARKG,29.540001,28.971955,27.7485,28.1985,29.39115,28.323125,Yes,0.019607,Yes,0.064562,Yes,0.047573,Yes,0.005064,Yes,0.042964
2026-04-27,ARKG,29.91,29.061293,27.866833,28.2397,29.39175,28.34205,Yes,0.029204,Yes,0.073319,Yes,0.059147,Yes,0.017632,Yes,0.055322
2026-04-28,ARKG,29.58,29.110693,27.967833,28.2641,29.39015,28.363625,Yes,0.016121,Yes,0.057644,Yes,0.046557,Yes,0.00646,Yes,0.042885
2026-04-29,ARKG,28.530001,29.055389,28.012167,28.2561,29.36715,28.379975,No,-0.018082,Yes,0.018486,Yes,0.009694,No,-0.028506,Yes,0.005286
2026-04-30,ARKG,29.870001,29.132971,28.129833,28.2603,29.34685,28.407675,Yes,0.025299,Yes,0.061862,Yes,0.05696,Yes,0.017826,Yes,0.051476
2026-05-01,ARKG,30.299999,29.244117,28.249833,28.2689,29.34055,28.434775,Yes,0.036106,Yes,0.072573,Yes,0.071849,Yes,0.0327,Yes,0.065597
2026-05-04,ARKG,30.58,29.371344,28.400833,28.3043,29.33465,28.465225,Yes,0.041151,Yes,0.076729,Yes,0.080401,Yes,0.042453,Yes,0.074293
2026-05-05,ARKG,29.780001,29.410264,28.505833,28.3253,29.32385,28.489525,Yes,0.012572,Yes,0.044698,Yes,0.051357,Yes,0.015556,Yes,0.045296
2026-05-06,ARKG,31.059999,29.567381,28.653333,28.3563,29.32275,28.519175,Yes,0.050482,Yes,0.083993,Yes,0.095347,Yes,0.059246,Yes,0.089092
2026-05-07,ARKG,30.379999,29.644773,28.770667,28.3791,29.31805,28.541325,Yes,0.024801,Yes,0.055937,Yes,0.070506,Yes,0.036222,Yes,0.064421
2026-05-08,ARKG,30.48,29.724319,28.903,28.3775,29.32085,28.560975,Yes,0.025423,Yes,0.054562,Yes,0.07409,Yes,0.039533,Yes,0.06719
2026-05-11,ARKG,29.940001,29.74486,29.067333,28.3767,29.32165,28.580525,Yes,0.00656,Yes,0.030022,Yes,0.055091,Yes,0.021089,Yes,0.047566
2026-05-12,ARKG,29.719999,29.742492,29.230667,28.3729,29.32305,28.599125,No,-0.000756,Yes,0.01674,Yes,0.047478,Yes,0.013537,Yes,0.039193
2026-05-13,ARKG,29.629999,29.731779,29.337667,28.3841,29.32855,28.618875,No,-0.003423,Yes,0.009964,Yes,0.043894,Yes,0.010278,Yes,0.035331
2026-05-14,ARKG,29.18,29.679228,29.407333,28.3775,29.33045,28.641675,No,-0.016821,No,-0.00773,Yes,0.028279,No,-0.005129,Yes,0.018795
2026-05-15,ARKG,28.15,29.533587,29.433667,28.3649,29.31585,28.659925,No,-0.046848,No,-0.043612,No,-0.007576,No,-0.039769,No,-0.017792
2026-05-18,ARKG,28.110001,29.398008,29.462,28.3647,29.29075,28.681375,No,-0.043813,No,-0.04589,No,-0.008979,No,-0.040311,No,-0.019921
2026-05-19,ARKG,28.120001,29.276293,29.494,28.3509,29.27055,28.704175,No,-0.039496,No,-0.046586,No,-0.008144,No,-0.039307,No,-0.020352
2026-05-20,ARKG,29.540001,29.301408,29.551667,28.3831,29.26415,28.731075,Yes,0.008143,No,-0.000395,Yes,0.04076,Yes,0.009426,Yes,0.028155
2026-05-21,ARKG,30.530001,29.418417,29.667,28.4403,29.27275,28.7653,Yes,0.037785,Yes,0.02909,Yes,0.073477,Yes,0.04295,Yes,0.061348
